Date ,Open,High,Low,Close,Change (Pips) ,Change (%) 
"Dec 30, 2020 00:00",0.76101,0.76232,0.76062,0.76179,7.8,+0.10%
"Dec 29, 2020 23:00",0.76044,0.76135,0.76044,0.761,5.6,+0.07%
"Dec 29, 2020 22:00",0.7607,0.76114,0.75996,0.76041,-2.9,-0.04%
"Dec 29, 2020 21:00",0.76074,0.76121,0.76054,0.7607,-0.4,-0.01%
"Dec 29, 2020 20:00",0.76106,0.76132,0.76056,0.76073,-3.3,-0.04%
"Dec 29, 2020 19:00",0.76117,0.76142,0.76067,0.76108,-0.9,-0.01%
"Dec 29, 2020 18:00",0.76131,0.76136,0.7607,0.76112,-1.9,-0.02%
"Dec 29, 2020 17:00",0.76229,0.76248,0.76095,0.76129,-10,-0.13%
"Dec 29, 2020 16:00",0.76137,0.76249,0.76107,0.76229,9.2,+0.12%
"Dec 29, 2020 15:00",0.76071,0.76204,0.75983,0.76135,6.4,+0.08%
"Dec 29, 2020 14:00",0.76106,0.76196,0.76039,0.76066,-4,-0.05%
"Dec 29, 2020 13:00",0.7605,0.76112,0.76008,0.76109,5.9,+0.08%
"Dec 29, 2020 12:00",0.7601,0.76073,0.75994,0.76046,3.6,+0.05%
"Dec 29, 2020 11:00",0.75961,0.76038,0.75952,0.76007,4.6,+0.06%
"Dec 29, 2020 10:00",0.75983,0.76017,0.75955,0.7596,-2.3,-0.03%
"Dec 29, 2020 09:00",0.76023,0.76049,0.75919,0.75985,-3.8,-0.05%
"Dec 29, 2020 08:00",0.75944,0.76076,0.75928,0.76018,7.4,+0.10%
"Dec 29, 2020 07:00",0.75965,0.76043,0.75938,0.75946,-1.9,-0.03%
"Dec 29, 2020 06:00",0.75965,0.75982,0.75916,0.75956,-0.9,-0.01%
"Dec 29, 2020 05:00",0.75944,0.75975,0.75911,0.75966,2.2,+0.03%
"Dec 29, 2020 04:00",0.75982,0.7599,0.75932,0.75941,-4.1,-0.05%
"Dec 29, 2020 03:00",0.75945,0.75993,0.75918,0.7598,3.5,+0.05%
"Dec 29, 2020 02:00",0.75913,0.75973,0.75839,0.7594,2.7,+0.04%
"Dec 29, 2020 01:00",0.75909,0.75951,0.75887,0.75918,0.9,+0.01%
"Dec 29, 2020 00:00",0.75876,0.75967,0.75859,0.75906,3,+0.04%
"Dec 28, 2020 23:00",0.75781,0.75896,0.75781,0.75875,9.4,+0.12%
"Dec 28, 2020 22:00",0.75791,0.75807,0.75758,0.75789,-0.2,+0.00%
"Dec 28, 2020 21:00",0.75785,0.7582,0.75762,0.75814,2.9,+0.04%
"Dec 28, 2020 20:00",0.75768,0.75787,0.75742,0.75784,1.6,+0.02%
"Dec 28, 2020 19:00",0.75739,0.7577,0.75693,0.75764,2.5,+0.03%
"Dec 28, 2020 18:00",0.75718,0.75763,0.75668,0.75739,2.1,+0.03%
"Dec 28, 2020 17:00",0.75669,0.75745,0.75626,0.75719,5,+0.07%
"Dec 28, 2020 16:00",0.75662,0.75742,0.75625,0.75674,1.2,+0.02%
"Dec 28, 2020 15:00",0.75927,0.75936,0.75569,0.75666,-26.1,-0.34%
"Dec 28, 2020 14:00",0.75884,0.75998,0.7587,0.75928,4.4,+0.06%
"Dec 28, 2020 13:00",0.75944,0.75992,0.75839,0.75884,-6,-0.08%
"Dec 28, 2020 12:00",0.75811,0.75946,0.75775,0.75942,13.1,+0.17%
"Dec 28, 2020 11:00",0.75939,0.7597,0.75774,0.75811,-12.8,-0.17%
"Dec 28, 2020 10:00",0.76118,0.76123,0.759,0.75938,-18,-0.24%
"Dec 28, 2020 09:00",0.76117,0.76144,0.76047,0.76117,0,+0.00%
"Dec 28, 2020 08:00",0.76173,0.76189,0.76085,0.76122,-5.1,-0.07%
"Dec 28, 2020 07:00",0.76198,0.76226,0.76162,0.76176,-2.2,-0.03%
"Dec 28, 2020 06:00",0.7614,0.76219,0.76106,0.76194,5.4,+0.07%
"Dec 28, 2020 05:00",0.76084,0.76146,0.76064,0.76141,5.7,+0.07%
"Dec 28, 2020 04:00",0.76125,0.76133,0.76068,0.76082,-4.3,-0.06%
"Dec 28, 2020 03:00",0.76126,0.76158,0.76108,0.76121,-0.5,-0.01%
"Dec 28, 2020 02:00",0.7604,0.76157,0.7602,0.76122,8.2,+0.11%
"Dec 28, 2020 01:00",0.75954,0.76065,0.75918,0.76038,8.4,+0.11%
"Dec 28, 2020 00:00",0.76104,0.76147,0.75915,0.75954,-15,-0.20%
"Dec 27, 2020 23:00",0.75967,0.76129,0.75967,0.76108,14.1,+0.19%
"Dec 27, 2020 22:00",0.75997,0.76015,0.7583,0.75965,-3.2,-0.04%
"Dec 24, 2020 21:00",0.75932,0.75935,0.75887,0.75893,-3.9,-0.05%
"Dec 24, 2020 20:00",0.75935,0.75937,0.75859,0.75933,-0.2,+0.00%
"Dec 24, 2020 19:00",0.75938,0.75966,0.7592,0.75931,-0.7,-0.01%
"Dec 24, 2020 18:00",0.76018,0.76045,0.75879,0.75933,-8.5,-0.11%
"Dec 24, 2020 17:00",0.75993,0.76028,0.75972,0.76021,2.8,+0.04%
"Dec 24, 2020 16:00",0.75969,0.76023,0.75952,0.75989,2,+0.03%
"Dec 24, 2020 15:00",0.76015,0.76037,0.75913,0.75968,-4.7,-0.06%
"Dec 24, 2020 14:00",0.75998,0.76049,0.75932,0.76019,2.1,+0.03%
"Dec 24, 2020 13:00",0.75986,0.76033,0.75958,0.76,1.4,+0.02%
"Dec 24, 2020 12:00",0.76001,0.76067,0.75963,0.75986,-1.5,-0.02%
"Dec 24, 2020 11:00",0.75968,0.76008,0.75908,0.75996,2.8,+0.04%
"Dec 24, 2020 10:00",0.75943,0.76013,0.75941,0.75968,2.5,+0.03%
"Dec 24, 2020 09:00",0.75953,0.76002,0.75921,0.75946,-0.7,-0.01%
"Dec 24, 2020 08:00",0.75895,0.76033,0.75887,0.75959,6.4,+0.08%
"Dec 24, 2020 07:00",0.75934,0.75954,0.75869,0.75896,-3.8,-0.05%
"Dec 24, 2020 06:00",0.75861,0.75938,0.75856,0.75937,7.6,+0.10%
"Dec 24, 2020 05:00",0.75811,0.75871,0.75788,0.75856,4.5,+0.06%
"Dec 24, 2020 04:00",0.75909,0.7591,0.75802,0.75815,-9.4,-0.12%
"Dec 24, 2020 03:00",0.75904,0.75963,0.75817,0.75909,0.5,+0.01%
"Dec 24, 2020 02:00",0.75871,0.75962,0.75866,0.75909,3.8,+0.05%
"Dec 24, 2020 01:00",0.75842,0.75944,0.75809,0.75869,2.7,+0.04%
"Dec 24, 2020 00:00",0.75823,0.75924,0.75779,0.75841,1.8,+0.02%
"Dec 23, 2020 23:00",0.75731,0.75825,0.75724,0.75825,9.4,+0.12%
"Dec 23, 2020 22:00",0.75726,0.75759,0.75664,0.75731,0.5,+0.01%
"Dec 23, 2020 21:00",0.75841,0.75846,0.75772,0.75781,-6,-0.08%
"Dec 23, 2020 20:00",0.75744,0.75855,0.75697,0.75838,9.4,+0.12%
"Dec 23, 2020 19:00",0.75805,0.75832,0.75722,0.75746,-5.9,-0.08%
"Dec 23, 2020 18:00",0.75739,0.75827,0.75732,0.75806,6.7,+0.09%
"Dec 23, 2020 17:00",0.75854,0.75859,0.75691,0.75743,-11.1,-0.15%
"Dec 23, 2020 16:00",0.75784,0.75903,0.7578,0.75851,6.7,+0.09%
"Dec 23, 2020 15:00",0.75787,0.75917,0.75738,0.75784,-0.3,+0.00%
"Dec 23, 2020 14:00",0.75631,0.75897,0.756,0.75788,15.7,+0.21%
"Dec 23, 2020 13:00",0.75606,0.75672,0.75422,0.75629,2.3,+0.03%
"Dec 23, 2020 12:00",0.75697,0.75707,0.75599,0.75605,-9.2,-0.12%
"Dec 23, 2020 11:00",0.75702,0.75734,0.75654,0.75702,0,+0.00%
"Dec 23, 2020 10:00",0.75671,0.75722,0.7562,0.75703,3.2,+0.04%
"Dec 23, 2020 09:00",0.75664,0.75763,0.75629,0.75667,0.3,+0.00%
"Dec 23, 2020 08:00",0.75739,0.75739,0.75553,0.75663,-7.6,-0.10%
"Dec 23, 2020 07:00",0.75509,0.75754,0.75495,0.75736,22.7,+0.30%
"Dec 23, 2020 06:00",0.75492,0.75545,0.75463,0.75505,1.3,+0.02%
"Dec 23, 2020 05:00",0.75514,0.7555,0.7547,0.75491,-2.3,-0.03%
"Dec 23, 2020 04:00",0.75522,0.75557,0.75503,0.75511,-1.1,-0.01%
"Dec 23, 2020 03:00",0.75434,0.75539,0.75415,0.75525,9.1,+0.12%
"Dec 23, 2020 02:00",0.75389,0.75445,0.75341,0.75432,4.3,+0.06%
"Dec 23, 2020 01:00",0.75281,0.75468,0.75237,0.75387,10.6,+0.14%
"Dec 23, 2020 00:00",0.75536,0.75547,0.75255,0.75284,-25.2,-0.33%
"Dec 22, 2020 23:00",0.75237,0.75547,0.75231,0.75536,29.9,+0.40%
"Dec 22, 2020 22:00",0.75218,0.75269,0.75166,0.75223,0.5,+0.01%
"Dec 22, 2020 21:00",0.75247,0.75315,0.75223,0.75223,-2.4,-0.03%
"Dec 22, 2020 20:00",0.75318,0.7532,0.75181,0.75245,-7.3,-0.10%
"Dec 22, 2020 19:00",0.7523,0.75317,0.75193,0.75315,8.5,+0.11%
"Dec 22, 2020 18:00",0.75315,0.75352,0.75231,0.75234,-8.1,-0.11%
"Dec 22, 2020 17:00",0.75301,0.75367,0.75273,0.75313,1.2,+0.02%
"Dec 22, 2020 16:00",0.75199,0.75395,0.75196,0.753,10.1,+0.13%
"Dec 22, 2020 15:00",0.75314,0.75436,0.75167,0.75198,-11.6,-0.15%
"Dec 22, 2020 14:00",0.75526,0.75587,0.7526,0.75315,-21.1,-0.28%
"Dec 22, 2020 13:00",0.75569,0.75636,0.75497,0.75527,-4.2,-0.06%
"Dec 22, 2020 12:00",0.7551,0.75693,0.75499,0.7557,6,+0.08%
"Dec 22, 2020 11:00",0.75471,0.7554,0.75435,0.75509,3.8,+0.05%
"Dec 22, 2020 10:00",0.75297,0.75477,0.75297,0.75471,17.4,+0.23%
"Dec 22, 2020 09:00",0.75545,0.75567,0.7529,0.75299,-24.6,-0.33%
"Dec 22, 2020 08:00",0.75525,0.75616,0.75468,0.75543,1.8,+0.02%
"Dec 22, 2020 07:00",0.75484,0.75611,0.75454,0.75522,3.8,+0.05%
"Dec 22, 2020 06:00",0.75593,0.75687,0.75459,0.75481,-11.2,-0.15%
"Dec 22, 2020 05:00",0.75561,0.75637,0.75553,0.75597,3.6,+0.05%
"Dec 22, 2020 04:00",0.75623,0.75655,0.75519,0.75564,-5.9,-0.08%
"Dec 22, 2020 03:00",0.75736,0.75742,0.75542,0.75619,-11.7,-0.15%
"Dec 22, 2020 02:00",0.75704,0.75755,0.75695,0.75734,3,+0.04%
"Dec 22, 2020 01:00",0.7566,0.75767,0.75652,0.75704,4.4,+0.06%
"Dec 22, 2020 00:00",0.75758,0.75837,0.75659,0.75661,-9.7,-0.13%
"Dec 21, 2020 23:00",0.75819,0.75911,0.75738,0.75755,-6.4,-0.08%
"Dec 21, 2020 22:00",0.75834,0.75845,0.75781,0.75817,-1.7,-0.02%
"Dec 21, 2020 21:00",0.75832,0.75889,0.75811,0.75865,3.3,+0.04%
"Dec 21, 2020 20:00",0.75961,0.75973,0.75796,0.7583,-13.1,-0.17%
"Dec 21, 2020 19:00",0.75824,0.75995,0.75804,0.75958,13.4,+0.18%
"Dec 21, 2020 18:00",0.75778,0.75846,0.75732,0.75825,4.7,+0.06%
"Dec 21, 2020 17:00",0.7575,0.75797,0.75716,0.75778,2.8,+0.04%
"Dec 21, 2020 16:00",0.75569,0.75777,0.75554,0.75748,17.9,+0.24%
"Dec 21, 2020 15:00",0.75348,0.75598,0.75314,0.75572,22.4,+0.30%
"Dec 21, 2020 14:00",0.75221,0.75424,0.75219,0.75343,12.2,+0.16%
"Dec 21, 2020 13:00",0.75151,0.75292,0.75107,0.75218,6.7,+0.09%
"Dec 21, 2020 12:00",0.75062,0.75254,0.75054,0.75151,8.9,+0.12%
"Dec 21, 2020 11:00",0.74851,0.75217,0.74844,0.75062,21.1,+0.28%
"Dec 21, 2020 10:00",0.74974,0.74981,0.74619,0.74851,-12.3,-0.16%
"Dec 21, 2020 09:00",0.75411,0.75412,0.74935,0.74977,-43.4,-0.58%
"Dec 21, 2020 08:00",0.7527,0.75453,0.75217,0.75411,14.1,+0.19%
"Dec 21, 2020 07:00",0.75614,0.75627,0.7522,0.75268,-34.6,-0.46%
"Dec 21, 2020 06:00",0.75636,0.75662,0.75564,0.75615,-2.1,-0.03%
"Dec 21, 2020 05:00",0.75692,0.75707,0.75568,0.75638,-5.4,-0.07%
"Dec 21, 2020 04:00",0.75717,0.75753,0.75665,0.75688,-2.9,-0.04%
"Dec 21, 2020 03:00",0.75689,0.75744,0.75675,0.75718,2.9,+0.04%
"Dec 21, 2020 02:00",0.75874,0.75941,0.75647,0.75686,-18.8,-0.25%
"Dec 21, 2020 01:00",0.75914,0.76022,0.75809,0.75874,-4,-0.05%
"Dec 21, 2020 00:00",0.75871,0.75987,0.75827,0.7592,4.9,+0.06%
"Dec 20, 2020 23:00",0.76006,0.76068,0.75845,0.75874,-13.2,-0.17%
"Dec 20, 2020 22:00",0.75825,0.76043,0.75825,0.76006,18.1,+0.24%
"Dec 18, 2020 21:00",0.76191,0.76247,0.76173,0.76215,2.4,+0.03%
"Dec 18, 2020 20:00",0.76154,0.76211,0.76092,0.76192,3.8,+0.05%
"Dec 18, 2020 19:00",0.7615,0.76171,0.76116,0.76154,0.4,+0.01%
"Dec 18, 2020 18:00",0.76168,0.76193,0.76134,0.76152,-1.6,-0.02%
"Dec 18, 2020 17:00",0.76145,0.76222,0.76114,0.76165,2,+0.03%
"Dec 18, 2020 16:00",0.76101,0.76189,0.76023,0.76148,4.7,+0.06%
"Dec 18, 2020 15:00",0.76017,0.76165,0.75988,0.76098,8.1,+0.11%
"Dec 18, 2020 14:00",0.76093,0.76128,0.75938,0.76016,-7.7,-0.10%
"Dec 18, 2020 13:00",0.76136,0.76137,0.76082,0.76095,-4.1,-0.05%
"Dec 18, 2020 12:00",0.76093,0.76193,0.76076,0.76138,4.5,+0.06%
"Dec 18, 2020 11:00",0.7604,0.7612,0.76029,0.76092,5.2,+0.07%
"Dec 18, 2020 10:00",0.75946,0.76049,0.7594,0.76041,9.5,+0.12%
"Dec 18, 2020 09:00",0.76043,0.76065,0.75881,0.75947,-9.6,-0.13%
"Dec 18, 2020 08:00",0.76033,0.76111,0.7598,0.7604,0.7,+0.01%
"Dec 18, 2020 07:00",0.76011,0.76076,0.75995,0.76032,2.1,+0.03%
"Dec 18, 2020 06:00",0.75847,0.76042,0.75846,0.76011,16.4,+0.22%
"Dec 18, 2020 05:00",0.7593,0.7595,0.75828,0.75849,-8.1,-0.11%
"Dec 18, 2020 04:00",0.76006,0.76055,0.75929,0.75929,-7.7,-0.10%
"Dec 18, 2020 03:00",0.76007,0.76064,0.7599,0.76007,0,+0.00%
"Dec 18, 2020 02:00",0.7611,0.76143,0.75971,0.76005,-10.5,-0.14%
"Dec 18, 2020 01:00",0.76109,0.76186,0.7607,0.7611,0.1,+0.00%
"Dec 18, 2020 00:00",0.76139,0.76191,0.76098,0.76105,-3.4,-0.04%
"Dec 17, 2020 23:00",0.76214,0.76225,0.76137,0.76143,-7.1,-0.09%
"Dec 17, 2020 22:00",0.76228,0.76277,0.76187,0.76206,-2.2,-0.03%
"Dec 17, 2020 21:00",0.76184,0.76283,0.76183,0.76262,7.8,+0.10%
"Dec 17, 2020 20:00",0.76199,0.76231,0.76166,0.7619,-0.9,-0.01%
"Dec 17, 2020 19:00",0.76231,0.76318,0.76191,0.76193,-3.8,-0.05%
"Dec 17, 2020 18:00",0.76257,0.76311,0.76203,0.76236,-2.1,-0.03%
"Dec 17, 2020 17:00",0.76194,0.76275,0.76183,0.76258,6.4,+0.08%
"Dec 17, 2020 16:00",0.76187,0.76202,0.7614,0.76192,0.5,+0.01%
"Dec 17, 2020 15:00",0.76301,0.76323,0.76142,0.76188,-11.3,-0.15%
"Dec 17, 2020 14:00",0.76242,0.76304,0.76181,0.76298,5.6,+0.07%
"Dec 17, 2020 13:00",0.76288,0.76333,0.76226,0.76244,-4.4,-0.06%
"Dec 17, 2020 12:00",0.76352,0.76357,0.76274,0.76287,-6.5,-0.09%
"Dec 17, 2020 11:00",0.76338,0.76378,0.7631,0.76352,1.4,+0.02%
"Dec 17, 2020 10:00",0.76342,0.76377,0.76308,0.76337,-0.5,-0.01%
"Dec 17, 2020 09:00",0.76245,0.76395,0.76224,0.76339,9.4,+0.12%
"Dec 17, 2020 08:00",0.76187,0.76274,0.76185,0.76243,5.6,+0.07%
"Dec 17, 2020 07:00",0.75986,0.7619,0.75986,0.76185,19.9,+0.26%
"Dec 17, 2020 06:00",0.7595,0.75995,0.75905,0.75987,3.7,+0.05%
"Dec 17, 2020 05:00",0.75868,0.75962,0.75862,0.75951,8.3,+0.11%
"Dec 17, 2020 04:00",0.7588,0.75928,0.75821,0.75869,-1.1,-0.01%
"Dec 17, 2020 03:00",0.75864,0.75912,0.75847,0.75877,1.3,+0.02%
"Dec 17, 2020 02:00",0.75802,0.75869,0.75765,0.75866,6.4,+0.08%
"Dec 17, 2020 01:00",0.75795,0.75912,0.75773,0.75807,1.2,+0.02%
"Dec 17, 2020 00:00",0.75695,0.75879,0.75672,0.75794,9.9,+0.13%
"Dec 16, 2020 23:00",0.75713,0.75736,0.75679,0.75697,-1.6,-0.02%
"Dec 16, 2020 22:00",0.7576,0.75776,0.75702,0.75709,-5.1,-0.07%
"Dec 16, 2020 21:00",0.75704,0.75781,0.75684,0.75769,6.5,+0.09%
"Dec 16, 2020 20:00",0.75617,0.7578,0.75616,0.75704,8.7,+0.11%
"Dec 16, 2020 19:00",0.75643,0.75682,0.75389,0.75618,-2.5,-0.03%
"Dec 16, 2020 18:00",0.75634,0.75649,0.75575,0.75642,0.8,+0.01%
"Dec 16, 2020 17:00",0.75646,0.75651,0.75576,0.75632,-1.4,-0.02%
"Dec 16, 2020 16:00",0.75633,0.75671,0.75584,0.75644,1.1,+0.01%
"Dec 16, 2020 15:00",0.75625,0.75644,0.75509,0.75633,0.8,+0.01%
"Dec 16, 2020 14:00",0.756,0.75658,0.75548,0.75625,2.5,+0.03%
"Dec 16, 2020 13:00",0.75706,0.75708,0.75603,0.75604,-10.2,-0.13%
"Dec 16, 2020 12:00",0.75698,0.75707,0.7563,0.75701,0.3,+0.00%
"Dec 16, 2020 11:00",0.7571,0.75744,0.75683,0.757,-1,-0.01%
"Dec 16, 2020 10:00",0.75784,0.75784,0.75698,0.7571,-7.4,-0.10%
"Dec 16, 2020 09:00",0.75761,0.75787,0.75694,0.75787,2.6,+0.03%
"Dec 16, 2020 08:00",0.75612,0.75782,0.75612,0.75756,14.4,+0.19%
"Dec 16, 2020 07:00",0.75604,0.75688,0.75587,0.75613,0.9,+0.01%
"Dec 16, 2020 06:00",0.75524,0.75601,0.75509,0.75601,7.7,+0.10%
"Dec 16, 2020 05:00",0.75626,0.7563,0.755,0.75524,-10.2,-0.14%
"Dec 16, 2020 04:00",0.75528,0.75637,0.75507,0.75627,9.9,+0.13%
"Dec 16, 2020 03:00",0.75522,0.75596,0.75519,0.75531,0.9,+0.01%
"Dec 16, 2020 02:00",0.75487,0.75555,0.75469,0.75523,3.6,+0.05%
"Dec 16, 2020 01:00",0.75517,0.75531,0.75454,0.75484,-3.3,-0.04%
"Dec 16, 2020 00:00",0.75574,0.75584,0.75494,0.75517,-5.7,-0.08%
"Dec 15, 2020 23:00",0.75516,0.7558,0.75516,0.75577,6.1,+0.08%
"Dec 15, 2020 22:00",0.75574,0.75575,0.75509,0.75515,-5.9,-0.08%
"Dec 15, 2020 21:00",0.75604,0.75606,0.75555,0.75573,-3.1,-0.04%
"Dec 15, 2020 20:00",0.75559,0.75646,0.75556,0.75603,4.4,+0.06%
"Dec 15, 2020 19:00",0.75556,0.75612,0.75542,0.75557,0.1,+0.00%
"Dec 15, 2020 18:00",0.75648,0.75717,0.75549,0.7556,-8.8,-0.12%
"Dec 15, 2020 17:00",0.75549,0.75652,0.7553,0.7565,10.1,+0.13%
"Dec 15, 2020 16:00",0.75395,0.75552,0.75367,0.75546,15.1,+0.20%
"Dec 15, 2020 15:00",0.75318,0.75446,0.75313,0.75395,7.7,+0.10%
"Dec 15, 2020 14:00",0.75365,0.75394,0.75312,0.75318,-4.7,-0.06%
"Dec 15, 2020 13:00",0.75237,0.75393,0.75236,0.75363,12.6,+0.17%
"Dec 15, 2020 12:00",0.75236,0.75374,0.75232,0.7524,0.4,+0.01%
"Dec 15, 2020 11:00",0.75237,0.75306,0.75208,0.75234,-0.3,+0.00%
"Dec 15, 2020 10:00",0.75274,0.75317,0.75222,0.75236,-3.8,-0.05%
"Dec 15, 2020 09:00",0.75216,0.75297,0.75169,0.75274,5.8,+0.08%
"Dec 15, 2020 08:00",0.75231,0.75247,0.75124,0.75216,-1.5,-0.02%
"Dec 15, 2020 07:00",0.75256,0.75322,0.75221,0.75229,-2.7,-0.04%
"Dec 15, 2020 06:00",0.75215,0.75275,0.7517,0.75256,4.1,+0.05%
"Dec 15, 2020 05:00",0.75095,0.75234,0.75095,0.75214,11.9,+0.16%
"Dec 15, 2020 04:00",0.75169,0.75169,0.75073,0.75094,-7.5,-0.10%
